Ticker,close,date,high,low,month,open,volume
TRENT,2197.65,2023-11-01 05:30:00,2209.3,2148.95,2023-11,2163.7,1081257
TRENT,2189.85,2023-11-02 05:30:00,2210.0,2175.0,2023-11,2210.0,474395
TRENT,2196.5,2023-11-03 05:30:00,2198.95,2180.0,2023-11,2195.0,230437
TRENT,2233.2,2023-11-06 05:30:00,2245.5,2188.65,2023-11,2196.55,537580
TRENT,2424.0,2023-11-07 05:30:00,2450.0,2181.7,2023-11,2234.45,3419427
TRENT,2452.85,2023-11-08 05:30:00,2503.85,2391.05,2023-11,2450.0,2652822
TRENT,2478.05,2023-11-09 05:30:00,2487.25,2438.2,2023-11,2453.0,684007
TRENT,2489.35,2023-11-10 05:30:00,2504.15,2454.05,2023-11,2476.95,644072
TRENT,2494.25,2023-11-12 05:30:00,2515.0,2491.15,2023-11,2510.2,75038
TRENT,2559.05,2023-11-13 05:30:00,2564.0,2485.35,2023-11,2495.0,1131761
TRENT,2553.15,2023-11-15 05:30:00,2579.8,2534.85,2023-11,2579.8,599328
TRENT,2544.7,2023-11-16 05:30:00,2558.15,2491.4,2023-11,2556.5,766675
TRENT,2576.4,2023-11-17 05:30:00,2613.7,2544.75,2023-11,2547.55,717236
TRENT,2622.75,2023-11-20 05:30:00,2637.3,2585.3,2023-11,2595.0,568578
TRENT,2613.75,2023-11-21 05:30:00,2652.0,2605.95,2023-11,2634.9,519349
TRENT,2627.15,2023-11-22 05:30:00,2647.05,2607.5,2023-11,2625.0,395438
TRENT,2655.05,2023-11-23 05:30:00,2664.5,2631.5,2023-11,2644.8,398832
TRENT,2649.7,2023-11-24 05:30:00,2668.0,2640.0,2023-11,2659.95,325606
TRENT,2671.75,2023-11-28 05:30:00,2683.5,2645.05,2023-11,2668.5,535972
TRENT,2676.4,2023-11-29 05:30:00,2720.0,2668.0,2023-11,2694.0,460234
TRENT,2787.0,2023-11-30 05:30:00,2809.75,2675.0,2023-11,2676.4,2343154
TRENT,2807.7,2023-12-01 05:30:00,2837.4,2752.4,2023-12,2787.0,1049846
TRENT,2816.85,2023-12-04 05:30:00,2867.0,2772.25,2023-12,2847.0,685830
TRENT,2874.75,2023-12-05 05:30:00,2898.5,2817.5,2023-12,2820.0,676125
TRENT,2867.85,2023-12-06 05:30:00,2912.45,2854.6,2023-12,2890.2,487235
TRENT,2845.2,2023-12-07 05:30:00,2918.0,2836.55,2023-12,2881.95,961559
TRENT,2841.3,2023-12-08 05:30:00,2887.3,2800.2,2023-12,2857.3,688323
TRENT,2881.4,2023-12-11 05:30:00,2907.35,2841.1,2023-12,2858.95,577553
TRENT,2883.55,2023-12-12 05:30:00,2909.9,2849.7,2023-12,2896.9,462633
TRENT,2963.45,2023-12-13 05:30:00,2973.95,2887.05,2023-12,2895.0,887243
TRENT,2984.75,2023-12-14 05:30:00,2995.0,2944.5,2023-12,2990.2,425400
TRENT,2989.75,2023-12-15 05:30:00,3024.55,2980.05,2023-12,3000.0,682553
TRENT,2971.45,2023-12-18 05:30:00,3001.5,2961.2,2023-12,2998.55,646708
TRENT,3000.8,2023-12-19 05:30:00,3013.6,2957.0,2023-12,2988.0,533290
TRENT,2948.95,2023-12-20 05:30:00,3025.0,2927.7,2023-12,3022.0,713170
TRENT,2955.2,2023-12-21 05:30:00,2969.9,2879.5,2023-12,2909.95,631420
TRENT,2965.5,2023-12-22 05:30:00,2981.95,2928.35,2023-12,2978.8,518707
TRENT,2970.0,2023-12-26 05:30:00,2991.95,2961.65,2023-12,2986.1,315645
TRENT,3010.75,2023-12-27 05:30:00,3059.7,2975.55,2023-12,2975.65,584065
TRENT,3026.0,2023-12-28 05:30:00,3045.0,3003.0,2023-12,3025.0,503705
TRENT,3054.95,2023-12-29 05:30:00,3060.35,3001.4,2023-12,3030.3,430702
TRENT,3002.1,2024-01-01 05:30:00,3067.0,2995.5,2024-01,3061.8,421730
TRENT,2995.2,2024-01-02 05:30:00,3017.9,2940.75,2024-01,3015.45,408928
TRENT,3058.35,2024-01-03 05:30:00,3107.9,2988.35,2024-01,3009.0,714968
TRENT,3067.85,2024-01-04 05:30:00,3108.45,3060.85,2024-01,3074.0,299498
TRENT,3065.55,2024-01-05 05:30:00,3096.55,3045.0,2024-01,3085.45,258565
TRENT,3044.55,2024-01-08 05:30:00,3083.2,3037.8,2024-01,3080.95,303947
TRENT,3115.45,2024-01-09 05:30:00,3143.0,3058.8,2024-01,3069.0,723237
TRENT,3173.6,2024-01-10 05:30:00,3189.95,3112.15,2024-01,3126.5,951897
TRENT,3175.8,2024-01-11 05:30:00,3213.2,3168.5,2024-01,3190.0,485141
TRENT,3212.15,2024-01-12 05:30:00,3240.95,3162.1,2024-01,3203.0,597455
TRENT,3193.3,2024-01-15 05:30:00,3238.0,3180.5,2024-01,3238.0,381958
TRENT,3166.1,2024-01-16 05:30:00,3224.9,3143.15,2024-01,3203.55,370700
TRENT,3147.85,2024-01-17 05:30:00,3183.95,3117.15,2024-01,3153.0,420338
TRENT,3151.75,2024-01-18 05:30:00,3185.0,3090.0,2024-01,3138.0,439730
TRENT,3210.05,2024-01-19 05:30:00,3218.75,3147.55,2024-01,3169.95,406436
TRENT,3192.6,2024-01-20 05:30:00,3252.6,3187.0,2024-01,3229.0,196720
TRENT,3164.15,2024-01-23 05:30:00,3225.75,3150.0,2024-01,3207.0,344687
TRENT,3222.75,2024-01-24 05:30:00,3241.3,3130.0,2024-01,3164.1,339968
TRENT,3231.8,2024-01-25 05:30:00,3252.5,3180.0,2024-01,3223.05,489321
TRENT,3246.4,2024-01-29 05:30:00,3295.0,3225.6,2024-01,3248.0,604096
TRENT,3054.95,2024-01-30 05:30:00,3275.0,3029.05,2024-01,3263.0,1206541
TRENT,3086.95,2024-01-31 05:30:00,3104.5,2992.3,2024-01,3054.0,986931
TRENT,3102.8,2024-02-01 05:30:00,3133.8,3061.55,2024-02,3089.0,742113
TRENT,3126.05,2024-02-02 05:30:00,3213.15,3108.0,2024-02,3130.0,892545
TRENT,3027.15,2024-02-05 05:30:00,3180.0,3006.7,2024-02,3175.0,808544
TRENT,3035.0,2024-02-06 05:30:00,3121.4,3021.65,2024-02,3025.0,718388
TRENT,3607.5,2024-02-07 05:30:00,3634.7,2955.0,2024-02,3080.0,5846891
TRENT,3841.95,2024-02-08 05:30:00,3937.4,3619.65,2024-02,3735.35,7374486
TRENT,3759.55,2024-02-09 05:30:00,3858.0,3667.1,2024-02,3800.0,2001715
TRENT,3802.05,2024-02-12 05:30:00,3834.65,3700.1,2024-02,3767.8,1087518
TRENT,3851.25,2024-02-13 05:30:00,3880.0,3767.0,2024-02,3785.0,1288707
