Ticker,close,date,high,low,month,open,volume
HINDALCO,462.7,2023-11-01 05:30:00,466.0,456.0,2023-11,458.5,4931538
HINDALCO,474.2,2023-11-02 05:30:00,475.8,463.25,2023-11,463.25,3933951
HINDALCO,475.2,2023-11-03 05:30:00,481.45,474.25,2023-11,478.95,3274345
HINDALCO,481.95,2023-11-06 05:30:00,484.8,478.25,2023-11,480.0,4294682
HINDALCO,484.55,2023-11-07 05:30:00,491.5,480.3,2023-11,482.0,5425669
HINDALCO,488.05,2023-11-08 05:30:00,491.45,478.15,2023-11,491.45,8220612
HINDALCO,484.45,2023-11-09 05:30:00,488.8,483.15,2023-11,488.8,3271496
HINDALCO,481.3,2023-11-10 05:30:00,488.25,479.55,2023-11,482.05,3498064
HINDALCO,482.45,2023-11-12 05:30:00,486.0,480.65,2023-11,485.0,302230
HINDALCO,487.5,2023-11-13 05:30:00,492.35,481.1,2023-11,482.0,4918873
HINDALCO,505.4,2023-11-15 05:30:00,513.5,494.2,2023-11,497.0,11674265
HINDALCO,504.3,2023-11-16 05:30:00,507.45,497.15,2023-11,504.0,4171759
HINDALCO,497.75,2023-11-17 05:30:00,506.45,496.85,2023-11,503.05,3595049
HINDALCO,497.3,2023-11-20 05:30:00,505.95,496.55,2023-11,500.15,4305637
HINDALCO,506.85,2023-11-21 05:30:00,510.95,501.9,2023-11,502.8,7154476
HINDALCO,500.25,2023-11-22 05:30:00,506.85,498.95,2023-11,504.9,4337970
HINDALCO,501.95,2023-11-23 05:30:00,503.0,491.65,2023-11,499.0,6628259
HINDALCO,507.8,2023-11-24 05:30:00,512.75,502.55,2023-11,504.85,5973059
HINDALCO,515.6,2023-11-28 05:30:00,518.25,509.8,2023-11,511.75,7804926
HINDALCO,517.45,2023-11-29 05:30:00,523.35,513.9,2023-11,519.0,6275280
HINDALCO,515.65,2023-11-30 05:30:00,519.75,511.35,2023-11,519.3,7599701
HINDALCO,517.2,2023-12-01 05:30:00,524.8,515.3,2023-12,520.05,4933886
HINDALCO,519.25,2023-12-04 05:30:00,526.65,516.55,2023-12,524.05,5985489
HINDALCO,520.65,2023-12-05 05:30:00,528.8,515.45,2023-12,518.35,6399021
HINDALCO,523.0,2023-12-06 05:30:00,526.95,515.6,2023-12,521.0,4831956
HINDALCO,516.05,2023-12-07 05:30:00,522.4,515.1,2023-12,521.0,4628885
HINDALCO,520.35,2023-12-08 05:30:00,525.05,514.0,2023-12,519.5,3733998
HINDALCO,522.4,2023-12-11 05:30:00,523.8,517.1,2023-12,520.3,2597347
HINDALCO,527.45,2023-12-12 05:30:00,538.5,522.15,2023-12,525.0,9498031
HINDALCO,532.85,2023-12-13 05:30:00,535.25,523.3,2023-12,528.95,4000017
HINDALCO,543.1,2023-12-14 05:30:00,545.95,537.25,2023-12,540.0,7190654
HINDALCO,557.25,2023-12-15 05:30:00,559.05,548.2,2023-12,556.0,8191005
HINDALCO,566.4,2023-12-18 05:30:00,567.4,551.5,2023-12,557.0,5076184
HINDALCO,564.85,2023-12-19 05:30:00,567.95,555.7,2023-12,567.95,4484733
HINDALCO,548.2,2023-12-20 05:30:00,570.9,546.25,2023-12,569.5,6959868
HINDALCO,556.25,2023-12-21 05:30:00,561.65,541.65,2023-12,544.0,4591119
HINDALCO,570.45,2023-12-22 05:30:00,572.0,559.0,2023-12,559.4,7865384
HINDALCO,579.85,2023-12-26 05:30:00,580.85,570.5,2023-12,574.95,4649730
HINDALCO,605.6,2023-12-27 05:30:00,607.65,580.3,2023-12,582.0,12430827
HINDALCO,614.3,2023-12-28 05:30:00,616.5,605.2,2023-12,608.0,7139743
HINDALCO,614.85,2023-12-29 05:30:00,618.0,608.1,2023-12,614.3,3995822
HINDALCO,610.4,2024-01-01 05:30:00,620.5,606.95,2024-01,614.5,2961919
HINDALCO,617.0,2024-01-02 05:30:00,620.0,607.4,2024-01,610.4,4975013
HINDALCO,593.05,2024-01-03 05:30:00,611.4,592.0,2024-01,608.25,7226455
HINDALCO,590.5,2024-01-04 05:30:00,595.85,587.65,2024-01,594.0,6592370
HINDALCO,587.0,2024-01-05 05:30:00,597.6,581.55,2024-01,590.6,2990123
HINDALCO,577.65,2024-01-08 05:30:00,592.5,576.45,2024-01,587.0,4425767
HINDALCO,575.95,2024-01-09 05:30:00,584.9,573.6,2024-01,581.95,5314029
HINDALCO,580.05,2024-01-10 05:30:00,582.0,570.65,2024-01,576.0,2408792
HINDALCO,576.95,2024-01-11 05:30:00,587.0,575.5,2024-01,582.95,3899383
HINDALCO,582.05,2024-01-12 05:30:00,585.5,575.75,2024-01,581.0,2440863
HINDALCO,574.65,2024-01-15 05:30:00,586.0,572.25,2024-01,585.85,3778987
HINDALCO,579.55,2024-01-16 05:30:00,584.85,569.45,2024-01,575.95,5187155
HINDALCO,560.25,2024-01-17 05:30:00,572.7,558.1,2024-01,570.95,6148035
HINDALCO,554.9,2024-01-18 05:30:00,561.35,547.8,2024-01,560.25,3784905
HINDALCO,557.1,2024-01-19 05:30:00,561.0,554.5,2024-01,556.5,4451789
HINDALCO,561.05,2024-01-20 05:30:00,566.75,558.35,2024-01,561.0,1502352
HINDALCO,541.4,2024-01-23 05:30:00,561.8,537.6,2024-01,558.0,7867972
HINDALCO,565.15,2024-01-24 05:30:00,566.8,547.0,2024-01,550.0,8619429
HINDALCO,567.2,2024-01-25 05:30:00,570.0,558.4,2024-01,566.5,5366990
HINDALCO,567.9,2024-01-29 05:30:00,571.95,562.0,2024-01,568.0,5126212
HINDALCO,569.25,2024-01-30 05:30:00,584.3,567.25,2024-01,569.95,7968815
HINDALCO,579.35,2024-01-31 05:30:00,580.6,568.25,2024-01,569.2,5644545
HINDALCO,571.25,2024-02-01 05:30:00,581.8,570.3,2024-02,578.0,3509803
HINDALCO,583.5,2024-02-02 05:30:00,589.0,573.1,2024-02,577.0,7145858
HINDALCO,579.9,2024-02-05 05:30:00,590.9,576.05,2024-02,583.5,4801118
HINDALCO,584.9,2024-02-06 05:30:00,587.75,569.25,2024-02,578.6,4099573
HINDALCO,592.25,2024-02-07 05:30:00,602.15,584.65,2024-02,590.4,9415146
HINDALCO,601.3,2024-02-08 05:30:00,608.95,587.85,2024-02,592.0,11844758
HINDALCO,591.3,2024-02-09 05:30:00,602.0,576.3,2024-02,601.0,5105348
HINDALCO,582.45,2024-02-12 05:30:00,601.8,579.75,2024-02,591.9,4595403
HINDALCO,510.1,2024-02-13 05:30:00,540.0,496.35,2024-02,539.0,46100123
HINDALCO,507.8,2024-02-14 05:30:00,516.9,503.15,2024-02,515.0,16634538
HINDALCO,513.2,2024-02-15 05:30:00,518.5,507.6,2024-02,512.7,13303658
HINDALCO,515.7,2024-02-16 05:30:00,519.95,510.95,2024-02,519.95,12066565
HINDALCO,512.3,2024-02-19 05:30:00,518.9,511.8,2024-02,518.75,5580597
HINDALCO,511.6,2024-02-20 05:30:00,515.9,507.15,2024-02,512.6,5186970
HINDALCO,511.8,2024-02-21 05:30:00,538.0,510.0,2024-02,535.0,18106978
HINDALCO,521.15,2024-02-22 05:30:00,522.15,514.25,2024-02,516.3,8727844
HINDALCO,518.35,2024-02-23 05:30:00,524.8,517.0,2024-02,524.7,6445580
HINDALCO,505.05,2024-02-26 05:30:00,519.75,504.0,2024-02,519.4,7605543
HINDALCO,509.65,2024-02-27 05:30:00,512.2,504.7,2024-02,505.5,6741206
HINDALCO,504.4,2024-02-28 05:30:00,514.45,501.75,2024-02,512.5,4406098
HINDALCO,503.85,2024-02-29 05:30:00,508.0,499.0,2024-02,506.5,16860796
HINDALCO,519.1,2024-03-01 05:30:00,522.5,510.0,2024-03,510.0,9882296
HINDALCO,522.85,2024-03-02 05:30:00,524.0,518.0,2024-03,523.0,623929
HINDALCO,524.95,2024-03-04 05:30:00,529.85,520.05,2024-03,524.0,5989974
HINDALCO,522.1,2024-03-05 05:30:00,528.3,520.2,2024-03,524.0,5729926
HINDALCO,526.95,2024-03-06 05:30:00,527.9,513.95,2024-03,522.05,4637732
HINDALCO,536.7,2024-03-07 05:30:00,540.85,529.25,2024-03,530.8,7909060
HINDALCO,533.7,2024-03-11 05:30:00,543.25,532.1,2024-03,540.0,5527908
HINDALCO,528.95,2024-03-12 05:30:00,536.85,525.3,2024-03,533.1,3703670
HINDALCO,507.0,2024-03-13 05:30:00,530.0,501.2,2024-03,529.35,5712435
HINDALCO,525.25,2024-03-14 05:30:00,526.35,507.0,2024-03,512.0,10349338
HINDALCO,532.55,2024-03-15 05:30:00,534.05,517.5,2024-03,522.0,8467660
HINDALCO,531.15,2024-03-18 05:30:00,535.55,527.0,2024-03,532.0,4282437
HINDALCO,533.65,2024-03-19 05:30:00,539.75,529.25,2024-03,532.0,7119131
HINDALCO,527.85,2024-03-20 05:30:00,535.5,516.35,2024-03,533.0,5005234
HINDALCO,539.7,2024-03-21 05:30:00,545.75,534.25,2024-03,538.4,8795679
HINDALCO,547.75,2024-03-22 05:30:00,550.65,537.35,2024-03,539.7,5518261
HINDALCO,558.65,2024-03-26 05:30:00,561.0,545.0,2024-03,545.65,7198061
HINDALCO,557.65,2024-03-27 05:30:00,564.65,556.8,2024-03,564.2,5320703
HINDALCO,560.25,2024-03-28 05:30:00,566.65,555.3,2024-03,561.0,8326754
HINDALCO,568.6,2024-04-01 05:30:00,574.0,564.1,2024-04,570.0,6192790
HINDALCO,571.2,2024-04-02 05:30:00,572.3,561.55,2024-04,571.0,4626877
HINDALCO,576.6,2024-04-03 05:30:00,584.1,567.15,2024-04,570.2,7514291
HINDALCO,577.75,2024-04-04 05:30:00,590.0,568.95,2024-04,590.0,7246259
HINDALCO,570.05,2024-04-05 05:30:00,575.0,567.6,2024-04,572.5,4884617
HINDALCO,576.8,2024-04-08 05:30:00,579.7,570.5,2024-04,572.0,3276169
HINDALCO,588.6,2024-04-09 05:30:00,595.45,574.0,2024-04,578.1,7829711
HINDALCO,603.05,2024-04-10 05:30:00,604.9,591.05,2024-04,596.2,11748104
HINDALCO,598.65,2024-04-12 05:30:00,609.05,595.3,2024-04,609.05,15994496
HINDALCO,612.7,2024-04-15 05:30:00,625.4,605.7,2024-04,615.0,27067692
HINDALCO,608.85,2024-04-16 05:30:00,621.4,606.8,2024-04,612.7,10722248
HINDALCO,612.8,2024-04-18 05:30:00,625.0,609.8,2024-04,616.4,9953539
HINDALCO,614.75,2024-04-19 05:30:00,616.3,600.7,2024-04,609.0,6443897
HINDALCO,618.55,2024-04-22 05:30:00,622.45,612.7,2024-04,620.65,6503652
HINDALCO,611.8,2024-04-23 05:30:00,618.75,610.4,2024-04,618.5,6154126
HINDALCO,636.1,2024-04-24 05:30:00,637.65,608.7,2024-04,611.8,11775700
HINDALCO,646.8,2024-04-25 05:30:00,648.25,628.1,2024-04,635.7,11897458
HINDALCO,649.3,2024-04-26 05:30:00,661.6,643.0,2024-04,650.95,7545608
HINDALCO,650.05,2024-04-29 05:30:00,655.4,641.2,2024-04,654.95,4157501
